txid,timestamp,datetime,src_ip,dst_ip,primary_wallet,src_country,src_asn,label,entity_type,input_count,output_count,total_input_amount,total_output_amount,transaction_value,fee,fee_ratio,input_output_ratio,amount_in_out_ratio,fan_out_ratio,output_amount_variance,output_entropy,input_entropy,is_high_fanout,is_high_fanin,wallet_prior_tx_count,wallet_prior_sent_count,wallet_prior_recv_count,wallet_unique_ips_count,wallet_unique_asns_count,wallet_avg_sent_amount,wallet_std_sent_amount,wallet_avg_recv_amount,wallet_in_out_tx_ratio,ip_prior_tx_count,ip_associated_wallets_count,ip_unique_ports_used,is_standard_btc_port,is_ephemeral_src_port,shared_infrastructure_indicator,time_since_prev_wallet_tx,time_since_prev_ip_tx,burst_score,wallet_txs_last_1h,wallet_txs_last_6h,wallet_txs_last_24h,wallet_txs_last_7d,ip_txs_last_1h,ip_txs_last_24h,wallet_tx_velocity_per_hour,graph_degree,graph_in_degree,graph_out_degree,graph_pagerank,graph_2hop_neighbors,graph_3hop_neighbors,ml_probability,anomaly_score,graph_score,composite_risk_score,risk_level
TX_002373_1065,2026-01-11 21:31:39,2026-01-11 21:31:39,103.21.244.113,194.87.144.212,1BTC00250a,India,AS55836,1,SUSPICIOUS_ACTOR,9.0,3.0,37.327129,37.288125,37.327129,0.039004,0.0010449236532496244,3.0,1.0010460166608002,0.3333329629633745,5.22935345445067,1.5613922663508149,3.1674106906326163,0.0,1.0,47.0,34.0,13.0,14.0,9.0,3.791378117647059,5.13198226365754,1.7468185384615385,0.38235294117647056,11.0,22.0,11.0,1.0,1.0,1.0,49289.0,124152.0,0.0012173101500908294,0.0,0.0,1.0,4.0,0.0,0.0,0.041666666666666664,16.0,11.0,5.0,0.2257007582593502,144.0,375.0,0.9991191,37.85983426494904,0.0,61.1,HIGH
TX_002374_8056,2026-01-11 21:43:22,2026-01-11 21:43:22,185.220.101.144,198.51.100.120,1BTC00201b,Netherlands,AS13335,0,NORMAL_USER,2.0,2.0,1.7844929999999999,1.78343,1.7844929999999999,0.001063,0.0005956874025283372,1.0,1.0005960424575115,0.9999950000249999,0.004075673280999998,0.9962994747631784,0.9976021429905866,0.0,0.0,52.0,32.0,20.0,3.0,2.0,0.69073565625,0.3521838938232952,3.11782115,0.625,76.0,14.0,76.0,1.0,1.0,1.0,44128.0,2631.0,0.0013596809279007248,0.0,0.0,2.0,11.0,1.0,8.0,0.08333333333333333,8.0,4.0,4.0,0.13392579830668852,33.0,499.0,0.0002369875,17.351458470835922,0.0,7.3,LOW
TX_002375_1829,2026-01-11 21:44:09,2026-01-11 21:44:09,91.200.12.51,178.62.204.172,1BTC00078z,Seychelles,AS36997,0,EXCHANGE,12.0,20.0,105.382262,105.217173,105.382262,0.165089,0.0015665729399507483,0.6,1.0015690309413654,1.6666652777789353,0.35399740112152744,4.313011893182636,3.582682432917348,1.0,1.0,93.0,70.0,23.0,12.0,9.0,4.745507371428571,4.606580580869426,2.689219826086956,0.32857142857142857,89.0,39.0,89.0,1.0,1.0,1.0,30124.0,10602.0,0.001991767360910979,0.0,0.0,2.0,27.0,0.0,6.0,0.08333333333333333,36.0,14.0,22.0,0.2243600030706536,255.0,377.0,0.0012995896,60.77831993416881,0.0,16.2,LOW
TX_002376_2158,2026-01-11 21:53:26,2026-01-11 21:53:26,198.51.100.177,45.33.32.39,1BTC00465y,Private Network,AS0,0,NORMAL_USER,2.0,2.0,0.205171,0.20490799999999998,0.205171,0.000263,0.0012818575724639447,1.0,1.001283502840299,0.9999950000249999,0.0002203443360000001,0.9848043871202423,0.9992257912365594,0.0,0.0,64.0,51.0,13.0,2.0,2.0,0.5218669803921568,0.3195918051009843,1.5446350769230768,0.2549019607843137,71.0,19.0,71.0,1.0,1.0,1.0,27014.0,9358.0,0.0022210705551858035,0.0,0.0,6.0,20.0,0.0,8.0,0.25,8.0,4.0,4.0,0.0970017113380232,46.0,994.0,0.00022637911,22.5252453348672,0.0,8.3,LOW
TX_002377_9734,2026-01-11 21:53:32,2026-01-11 21:53:32,45.33.32.253,51.15.89.186,1BTC00350y,Switzerland,AS51167,1,SUSPICIOUS_ACTOR,1.0,25.0,34.918586,34.861564,34.918586,0.057022,0.0016329985412353184,0.04,1.0016356695872852,24.999750002499972,0.09637908403488642,4.614704468917451,0.0,1.0,0.0,33.0,19.0,14.0,7.0,4.0,3.686551,3.625643912825519,1.852900642857143,0.7368421052631579,80.0,42.0,64.0,1.0,1.0,1.0,293932.0,4994.0,0.00020412884612073102,0.0,0.0,0.0,2.0,0.0,5.0,0.0,30.0,3.0,27.0,0.11201843837629,628.0,510.0,0.99936384,47.415537759600554,0.0,66.0,HIGH
TX_002378_4893,2026-01-11 21:54:12,2026-01-11 21:54:12,51.15.89.249,194.87.144.212,1BTC00169x,Germany,AS24940,0,MERCHANT,3.0,3.0,2.075491,2.0751109999999997,2.075491,0.00038,0.00018308920636128995,1.0,1.0001831227341575,0.9999966666777778,0.004061126300222223,1.5787887811543322,1.5834165508001754,0.0,0.0,40.0,20.0,20.0,5.0,4.0,0.48602615,0.46811060577221225,2.92934495,1.0,45.0,43.0,45.0,1.0,1.0,1.0,151898.0,58871.0,0.00039500190914988994,0.0,0.0,0.0,6.0,0.0,1.0,0.0,10.0,5.0,5.0,0.1368623641948468,245.0,387.0,0.00074767094,22.521272464290863,0.0,8.3,LOW
TX_002379_9225,2026-01-11 22:03:56,2026-01-11 22:03:56,51.15.89.118,198.51.100.120,1BTC00481x,Germany,AS24940,0,NORMAL_USER,1.0,2.0,0.949139,0.947743,0.949139,0.001396,0.0014708066995455884,0.5,1.0014729731583352,1.9999800001999979,0.0009960020402499995,0.9967981196909224,0.0,0.0,0.0,71.0,53.0,18.0,2.0,2.0,0.6042707735849058,0.4405545719851776,2.6854785555555556,0.33962264150943394,38.0,17.0,27.0,1.0,1.0,1.0,5622.0,22127.0,0.01067235857226546,0.0,2.0,6.0,34.0,0.0,4.0,0.25,7.0,3.0,4.0,0.1315475081883315,61.0,785.0,0.00022799155,24.989945746856563,0.0,9.1,LOW
TX_002380_0408,2026-01-11 22:09:27,2026-01-11 22:09:27,51.15.89.74,198.51.100.177,1BTC00357b,Germany,AS24940,0,NORMAL_USER,2.0,2.0,0.446303,0.446063,0.446303,0.00024,0.0005377512586740398,1.0,1.000538040590679,0.9999950000249999,0.00026407875025000004,0.9961670733842256,0.9999431801193175,0.0,0.0,81.0,68.0,13.0,3.0,3.0,0.5815404264705881,0.44082744034256743,3.156903538461539,0.19117647058823528,116.0,48.0,116.0,0.0,1.0,1.0,29481.0,9873.0,0.0020352091170465015,0.0,0.0,8.0,39.0,0.0,7.0,0.3333333333333333,8.0,4.0,4.0,0.12141764286009997,91.0,313.0,0.000202078,34.966821048632866,0.0,10.8,LOW
TX_002381_7875,2026-01-11 22:15:30,2026-01-11 22:15:30,104.244.72.51,194.87.144.59,1BTC00481x,United States,AS16509,0,NORMAL_USER,2.0,2.0,0.8436250000000001,0.8424130000000001,0.8436250000000001,0.001212,0.0014366572825603792,1.0,1.001438724236212,0.9999950000249999,2.156492250000034e-06,0.9999912319464057,0.9999999900661855,0.0,0.0,72.0,54.0,18.0,2.0,2.0,0.6106572222222224,0.43892573293843595,2.6854785555555556,0.3333333333333333,59.0,67.0,59.0,1.0,1.0,1.0,694.0,6316.0,0.08645533016634971,1.0,3.0,7.0,35.0,0.0,3.0,0.2916666666666667,8.0,4.0,4.0,0.4866786052526743,141.0,428.0,0.00023787422,37.05833906745119,0.0,11.5,LOW
TX_002382_9530,2026-01-11 22:21:05,2026-01-11 22:21:05,45.33.32.253,198.51.100.238,1BTC00037z,Switzerland,AS51167,0,MINER,1.0,5.0,8.950095,8.94656,8.950095,0.003535,0.0003949678746426714,0.2,1.0003951239359037,4.999950000499995,0.023866591331199987,2.3166549383509416,0.0,0.0,0.0,25.0,8.0,17.0,2.0,2.0,9.133375375,2.081001140859186,2.8492849999999996,2.125,81.0,42.0,65.0,1.0,1.0,1.0,21209.0,1653.0,0.00282898769256967,0.0,1.0,1.0,6.0,1.0,6.0,0.041666666666666664,10.0,3.0,7.0,0.22356910042941383,92.0,1040.0,0.012682856,34.21765529067557,0.0,12.5,LOW
TX_002383_3272,2026-01-11 22:26:01,2026-01-11 22:26:01,51.15.89.186,91.200.12.79,1BTC00273x,Germany,AS24940,0,NORMAL_USER,1.0,2.0,1.236746,1.236018,1.236746,0.000728,0.0005886414833765382,0.5,1.000588988186256,1.9999800001999979,0.003876805695999998,0.9926655751192697,0.0,0.0,0.0,35.0,19.0,16.0,1.0,1.0,0.5584991052631579,0.38346735431830914,4.823614,0.8421052631578947,62.0,23.0,62.0,1.0,1.0,1.0,165467.0,31927.0,0.00036261006724225313,0.0,0.0,0.0,8.0,0.0,6.0,0.0,7.0,3.0,4.0,0.12919011498041072,29.0,540.0,0.00024025177,15.755065012944677,0.0,7.3,LOW
TX_002384_4343,2026-01-11 22:26:18,2026-01-11 22:26:18,45.33.32.211,119.81.130.115,1BTC00079c,Switzerland,AS51167,1,SUSPICIOUS_ACTOR,2.0,12.0,8.293703,8.279386,8.293703,0.014317,0.0017262494207955117,0.16666666666666666,1.0017292345108684,5.999970000149999,0.003672760229472221,3.5794992809504085,0.997013297999642,1.0,0.0,36.0,16.0,20.0,7.0,5.0,5.0369180625,4.853091976552119,2.57793615,1.25,22.0,60.0,22.0,1.0,1.0,1.0,16368.0,8037.0,0.0036656891473205713,0.0,1.0,2.0,3.0,0.0,2.0,0.08333333333333333,18.0,4.0,14.0,0.19835199383081065,310.0,667.0,0.9993507,32.11752339564902,0.0,61.7,HIGH
TX_002385_5687,2026-01-11 22:30:01,2026-01-11 22:30:01,103.21.244.121,178.62.204.203,1BTC00206x,India,AS55836,0,NORMAL_USER,1.0,2.0,1.709147,1.708063,1.709147,0.001084,0.0006342345041122852,0.5,1.0006346370128034,1.9999800001999979,0.015620375342250005,0.9844958123382691,0.0,0.0,0.0,31.0,21.0,10.0,4.0,4.0,0.5563984285714285,0.4151863327355988,3.3773887,0.47619047619047616,50.0,80.0,50.0,1.0,1.0,1.0,36583.0,15652.0,0.0016401060597435676,0.0,0.0,1.0,8.0,0.0,2.0,0.041666666666666664,7.0,3.0,4.0,0.13585983523406747,10.0,235.0,0.00025441,15.406132623770628,0.0,7.2,LOW
TX_002386_9071,2026-01-11 22:31:33,2026-01-11 22:31:33,185.220.101.31,185.220.101.170,1BTC00018a,Netherlands,AS13335,0,NORMAL_USER,1.0,1.0,1.566466,1.564639,1.566466,0.001827,0.00116631960093612,1.0,1.0011676814907464,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,84.0,72.0,12.0,9.0,5.0,2.519989111111111,6.905106888393126,3.8109669166666666,0.16666666666666666,90.0,39.0,45.0,1.0,1.0,1.0,16739.0,17620.0,0.0035844435130029015,0.0,1.0,5.0,27.0,0.0,7.0,0.20833333333333334,6.0,3.0,3.0,0.10446672494522166,67.0,223.0,0.00033479396,26.166286769102054,0.0,9.1,LOW
TX_002387_2204,2026-01-11 22:36:03,2026-01-11 22:36:03,51.15.89.249,185.220.101.13,1BTC00440z,Germany,AS24940,0,MERCHANT,4.0,2.0,0.493011,0.492545,0.493011,0.000466,0.0009452121757932379,2.0,1.0009461064471266,0.49999875000312505,8.590509225000024e-05,0.9989780393299185,1.9989742273664717,0.0,0.0,39.0,21.0,18.0,3.0,3.0,0.522202380952381,0.6442719455112899,2.7497122222222226,0.8571428571428571,46.0,43.0,46.0,1.0,1.0,1.0,38861.0,2511.0,0.0015439643854908611,0.0,0.0,3.0,6.0,1.0,2.0,0.125,10.0,6.0,4.0,0.17399452001421362,12.0,158.0,0.0012691729,19.10781195055883,0.0,7.5,LOW
TX_002388_0049,2026-01-11 22:40:13,2026-01-11 22:40:13,194.87.144.212,185.220.101.221,1BTC00162z,Russia,AS12389,0,NORMAL_USER,1.0,1.0,1.634294,1.631762,1.634294,0.002532,0.00154929284449432,1.0,1.0015516968773632,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,1.0,1.0,0.5602547999999999,0.3843206252272877,5.3192892857142855,0.9333333333333333,87.0,71.0,87.0,1.0,1.0,1.0,163989.0,27622.0,0.00036587819912519266,0.0,0.0,0.0,4.0,0.0,9.0,0.0,6.0,3.0,3.0,0.14959479969763986,13.0,286.0,0.00024106931,19.66661225282317,0.0,7.7,LOW
TX_002389_5080,2026-01-11 22:44:29,2026-01-11 22:44:29,51.15.89.74,185.220.101.221,1BTC00215c,Germany,AS24940,0,NORMAL_USER,2.0,1.0,0.5317909999999999,0.531247,0.5317909999999999,0.000544,0.0010229582674396523,2.0,1.0010240057826207,0.49999750001249993,0.0,0.0,0.9976793255574858,0.0,0.0,61.0,43.0,18.0,3.0,3.0,0.7059676976744186,0.46405780903613747,2.8635359444444446,0.4186046511627907,117.0,49.0,117.0,1.0,1.0,1.0,87449.0,2102.0,0.0006861141921936083,0.0,0.0,0.0,15.0,1.0,8.0,0.0,7.0,4.0,3.0,0.14405719568858746,31.0,446.0,0.00022370156,22.062126306389747,0.0,8.1,LOW
TX_002390_3519,2026-01-11 22:51:13,2026-01-11 22:51:13,194.87.144.143,103.21.244.121,1BTC00294b,Russia,AS12389,0,NORMAL_USER,1.0,1.0,0.294167,0.29367,0.294167,0.000497,0.0016895164991314459,1.0,1.0016923757959615,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,113.0,95.0,18.0,17.0,10.0,2.543852747368421,6.099532232921435,3.0452517222222224,0.18947368421052632,29.0,25.0,29.0,1.0,1.0,1.0,28219.0,28219.0,0.002126227009416979,0.0,0.0,7.0,36.0,0.0,3.0,0.2916666666666667,6.0,3.0,3.0,0.1587464379776929,67.0,266.0,0.0003740983,33.985529787641156,0.0,10.6,LOW
TX_002391_6562,2026-01-11 22:54:29,2026-01-11 22:54:29,51.15.89.201,185.220.101.221,1BTC00407z,Germany,AS24940,0,NORMAL_USER,1.0,1.0,0.81643,0.816229,0.81643,0.000201,0.0002461937949364918,1.0,1.000246254421247,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,39.0,21.0,18.0,3.0,3.0,0.7611762857142859,0.6430076521251067,1.5594777222222223,0.8571428571428571,43.0,9.0,43.0,1.0,1.0,0.9,173763.0,8910.0,0.00034529790574832974,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,3.0,0.1453474450567472,11.0,178.0,0.00025041107,16.50984169079569,0.0,6.8,LOW
TX_002392_2149,2026-01-11 22:56:26,2026-01-11 22:56:26,45.33.32.59,45.33.32.253,1BTC00078z,Switzerland,AS51167,0,NORMAL_USER,2.0,1.0,0.742469,0.74232,0.742469,0.000149,0.00020068177930661075,2.0,1.0002007220605669,0.49999750001249993,0.0,0.0,0.9985761689952561,0.0,0.0,94.0,71.0,23.0,12.0,9.0,4.81364804225352,4.6094168552605845,2.689219826086956,0.323943661971831,23.0,3.0,23.0,1.0,1.0,0.3,4337.0,13875.0,0.013834447743060993,0.0,1.0,3.0,28.0,0.0,1.0,0.125,7.0,4.0,3.0,0.14174037938680462,108.0,304.0,0.00083008735,31.690957030658062,0.0,7.6,LOW
TX_002393_1734,2026-01-11 22:59:23,2026-01-11 22:59:23,51.15.89.201,178.62.204.128,1BTC00023a,Germany,AS24940,0,NORMAL_USER,1.0,1.0,0.192008,0.191855,0.192008,0.000153,0.0007968417982584058,1.0,1.0007974772614736,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,33.0,17.0,16.0,2.0,2.0,0.7661221764705882,0.7352856235830468,1.8888633125,0.9411764705882353,44.0,9.0,44.0,1.0,1.0,0.9,120352.0,294.0,0.0004985376229311903,0.0,0.0,0.0,7.0,1.0,4.0,0.0,6.0,3.0,3.0,0.1360882087043861,86.0,236.0,0.00024956185,15.992765866216304,0.0,6.7,LOW
TX_002394_3941,2026-01-11 23:03:33,2026-01-11 23:03:33,51.15.89.211,51.15.89.211,1BTC00212x,Germany,AS24940,0,NORMAL_USER,2.0,2.0,0.437241,0.43639,0.437241,0.000851,0.0019462950638206389,1.0,1.0019500905153647,0.9999950000249999,0.0004306870089999997,0.993464581461307,0.998016442414201,0.0,0.0,63.0,44.0,19.0,13.0,8.0,2.563829590909091,2.756788533893982,2.723354842105263,0.4318181818181818,131.0,70.0,131.0,1.0,1.0,1.0,95599.0,10278.0,0.0006276216277756439,0.0,0.0,0.0,10.0,0.0,16.0,0.0,7.0,4.0,3.0,0.14907096206602696,34.0,773.0,0.00041921748,30.387660473911737,0.0,9.9,LOW
TX_002395_7439,2026-01-11 23:08:38,2026-01-11 23:08:38,194.87.144.11,185.220.101.170,1BTC00455y,Russia,AS12389,0,NORMAL_USER,1.0,1.0,0.183882,0.183721,0.183882,0.000161,0.0008755615013976355,1.0,1.0008763287811409,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,67.0,50.0,17.0,1.0,1.0,0.7214060999999999,0.521322269977842,4.785782647058824,0.34,54.0,35.0,54.0,0.0,1.0,1.0,7093.0,7093.0,0.00845904411608763,0.0,1.0,3.0,31.0,0.0,4.0,0.125,6.0,3.0,3.0,0.14820328303577554,66.0,228.0,0.00020702778,22.423529120545183,0.0,8.3,LOW
TX_002396_3605,2026-01-11 23:14:46,2026-01-11 23:14:46,91.200.12.253,103.21.244.113,1BTC00238a,Seychelles,AS36997,0,NORMAL_USER,1.0,1.0,1.600385,1.59976,1.600385,0.000625,0.0003905310284712741,1.0,1.0003906836025402,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,74.0,64.0,10.0,12.0,8.0,1.5772278593750002,2.9046089561938615,3.9059236,0.15625,51.0,33.0,51.0,1.0,1.0,1.0,13052.0,13052.0,0.004596996625347076,0.0,1.0,6.0,38.0,0.0,6.0,0.25,6.0,3.0,3.0,0.15694808171256772,20.0,329.0,0.000336863,28.507627758525416,0.0,9.5,LOW
TX_002397_3964,2026-01-11 23:21:48,2026-01-11 23:21:48,103.21.244.161,185.220.101.221,1BTC00105c,India,AS55836,0,NORMAL_USER,1.0,2.0,0.282152,0.28166899999999995,0.282152,0.000483,0.0017118432617879724,0.5,1.0017147786941412,1.9999800001999979,0.00016229486025000003,0.9940894892994326,0.0,0.0,0.0,37.0,22.0,15.0,2.0,2.0,0.7001554545454544,0.44821857704895884,2.2715073999999995,0.6818181818181818,20.0,4.0,20.0,1.0,1.0,0.4,27867.0,38660.0,0.002153084292477452,0.0,0.0,3.0,13.0,0.0,2.0,0.125,7.0,3.0,4.0,0.16392072072421252,165.0,503.0,0.0002552801,15.893591886938463,0.0,5.2,LOW
TX_002398_6956,2026-01-11 23:27:03,2026-01-11 23:27:03,194.87.144.212,194.87.144.212,1BTC00242y,Russia,AS12389,0,NORMAL_USER,2.0,1.0,0.540544,0.540142,0.540544,0.000402,0.0007436952403504617,2.0,1.0007442487345921,0.49999750001249993,0.0,0.0,0.9971077801307412,0.0,0.0,41.0,20.0,21.0,2.0,2.0,0.6336446,0.3883606681880131,1.8644790952380952,1.05,88.0,71.0,88.0,1.0,1.0,1.0,30432.0,2810.0,0.0019716088321596976,0.0,0.0,3.0,10.0,1.0,10.0,0.125,6.0,4.0,2.0,0.14577672202237213,6.0,214.0,0.0002698126,21.232808168473948,0.0,7.9,LOW
TX_002399_5578,2026-01-11 23:30:15,2026-01-11 23:30:15,178.62.204.180,178.62.204.128,1BTC00161a,United Kingdom,AS2856,0,NORMAL_USER,2.0,2.0,0.8225899999999999,0.821755,0.8225899999999999,0.000835,0.0010150864950947617,1.0,1.0010161179426957,0.9999950000249999,0.0027589281502500003,0.9881791341653194,0.9960641664751043,0.0,0.0,67.0,49.0,18.0,8.0,6.0,2.2923980204081635,4.963950560944606,5.489920111111112,0.3673469387755102,71.0,35.0,71.0,0.0,1.0,1.0,59675.0,59675.0,0.0010054461665680023,0.0,0.0,1.0,28.0,0.0,2.0,0.041666666666666664,8.0,4.0,4.0,0.17787585332527603,157.0,535.0,0.0003708042,24.191083760275863,0.0,8.7,LOW
TX_002400_9660,2026-01-11 23:30:57,2026-01-11 23:30:57,119.81.130.115,51.15.89.99,1BTC00320x,Singapore,AS4657,0,NORMAL_USER,1.0,1.0,0.484464,0.483866,0.484464,0.000598,0.0012343538425971796,1.0,1.001235879355028,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,78.0,58.0,20.0,12.0,9.0,3.2988429655172418,5.3937500536330525,1.8585151500000001,0.3448275862068966,25.0,3.0,25.0,1.0,1.0,0.3,24569.0,24569.0,0.0024421018346525696,0.0,0.0,6.0,17.0,0.0,3.0,0.25,6.0,3.0,3.0,0.14120666703475065,15.0,132.0,0.0004469248,30.96217139630203,0.0,7.6,LOW
TX_002401_9747,2026-01-11 23:36:22,2026-01-11 23:36:22,178.62.204.128,104.244.72.159,1BTC00240y,United Kingdom,AS2856,0,NORMAL_USER,1.0,2.0,0.158703,0.1586,0.158703,0.000103,0.0006490110457899346,0.5,1.0006494325346786,1.9999800001999979,3.558122499999998e-05,0.9959146492302301,0.0,0.0,0.0,66.0,51.0,15.0,7.0,6.0,2.411330549019608,4.492450645673775,5.187984666666666,0.29411764705882354,66.0,58.0,66.0,1.0,1.0,1.0,8096.0,8096.0,0.007411067184521903,0.0,1.0,4.0,28.0,0.0,12.0,0.16666666666666666,7.0,3.0,4.0,0.14961834171127592,62.0,692.0,0.0003377187,23.143930148890934,0.0,8.8,LOW
TX_002402_1263,2026-01-11 23:36:36,2026-01-11 23:36:36,103.21.244.113,178.62.204.180,1BTC00470c,India,AS55836,1,SUSPICIOUS_ACTOR,2.0,13.0,40.766376,40.745749,40.766376,0.020627,0.0005059807131249538,0.15384615384615385,1.000506236859212,6.499967500162499,0.038011378636236666,3.697586050434759,0.9960914930857064,1.0,0.0,34.0,17.0,17.0,11.0,8.0,4.0684134705882355,2.205184319078863,1.0541972941176472,1.0,12.0,23.0,12.0,1.0,1.0,1.0,90561.0,7497.0,0.000662536853539323,0.0,0.0,0.0,5.0,0.0,1.0,0.0,19.0,4.0,15.0,0.19157267876758624,209.0,608.0,0.999514,33.64501516453541,0.0,62.2,HIGH
TX_002403_0878,2026-01-11 23:41:33,2026-01-11 23:41:33,185.220.101.31,119.81.130.58,1BTC00041b,Netherlands,AS13335,0,MERCHANT,3.0,3.0,1.092951,1.090799,1.092951,0.002152,0.0019689812260567947,1.0,1.001972865761703,0.9999966666777778,0.0020240200915555575,1.5735698122586754,1.5840257577869443,0.0,0.0,45.0,22.0,23.0,3.0,3.0,0.5907062272727273,0.6005120886438909,2.835333,1.0454545454545454,91.0,39.0,46.0,1.0,1.0,1.0,28438.0,4200.0,0.0021098530128314742,0.0,0.0,1.0,7.0,0.0,8.0,0.041666666666666664,10.0,5.0,5.0,0.13187478853017204,30.0,559.0,0.0005309357,20.558581048226703,0.0,7.9,LOW
TX_002404_5273,2026-01-11 23:55:39,2026-01-11 23:55:39,194.87.144.143,194.87.144.91,1BTC00294b,Russia,AS12389,0,NORMAL_USER,2.0,2.0,0.124856,0.124729,0.124856,0.000127,0.0010171717818927405,1.0,1.0010182074738032,0.9999950000249999,3.555140624999999e-05,0.9933962596158814,0.9999931055280389,0.0,0.0,115.0,96.0,19.0,17.0,10.0,2.5204185208333336,6.07197819654884,2.8930581578947367,0.19791666666666666,30.0,25.0,30.0,1.0,1.0,1.0,3866.0,3866.0,0.015519917186963482,0.0,1.0,8.0,36.0,0.0,4.0,0.3333333333333333,8.0,4.0,4.0,0.45935027213774465,39.0,757.0,0.00044002454,37.84439999881865,0.0,11.4,LOW
TX_002405_2292,2026-01-12 00:04:52,2026-01-12 00:04:52,51.15.89.201,45.33.32.211,1BTC00407z,Germany,AS24940,0,NORMAL_USER,2.0,2.0,0.9485939999999999,0.9474130000000001,0.9485939999999999,0.001181,0.001245000495470138,1.0,1.0012465524538927,0.9999950000249999,0.0015557896922499994,0.9949929757969577,0.9948862123722382,0.0,0.0,40.0,22.0,18.0,3.0,3.0,0.7636878181818183,0.62832930914107,1.5594777222222223,0.8181818181818182,45.0,9.0,45.0,1.0,1.0,0.9,4223.0,3929.0,0.014207909035737843,0.0,1.0,1.0,4.0,0.0,5.0,0.041666666666666664,8.0,4.0,4.0,0.21150284986527687,32.0,323.0,0.00025421334,14.91574027315228,0.0,6.5,LOW
TX_002406_0078,2026-01-12 00:12:24,2026-01-12 00:12:24,178.62.204.180,178.62.204.175,1BTC00161a,United Kingdom,AS2856,0,NORMAL_USER,1.0,2.0,0.560476,0.559486,0.560476,0.00099,0.001766355740477737,0.5,1.0017694812738833,1.9999800001999979,0.00035295136899999994,0.996744123786109,0.0,0.0,0.0,68.0,50.0,18.0,8.0,6.0,2.25416862,4.921341477056335,5.489920111111112,0.36,72.0,36.0,72.0,1.0,1.0,1.0,2529.0,2529.0,0.023724792314255467,1.0,1.0,2.0,29.0,1.0,3.0,0.08333333333333333,7.0,3.0,4.0,0.1465304865155799,66.0,455.0,0.00034369592,26.138455866405046,0.0,9.4,LOW
TX_002407_0766,2026-01-12 00:23:21,2026-01-12 00:23:21,178.62.204.128,119.81.130.158,1BTC00240y,United Kingdom,AS2856,0,NORMAL_USER,2.0,2.0,0.7974330000000001,0.796783,0.7974330000000001,0.00065,0.0008151155018666144,1.0,1.0008157804571634,0.9999950000249999,0.0011098559102499998,0.9949499196302707,0.9965288257055911,0.0,0.0,67.0,52.0,15.0,7.0,6.0,2.3680107884615387,4.459787207288082,5.187984666666666,0.28846153846153844,67.0,58.0,67.0,1.0,1.0,1.0,2819.0,2819.0,0.021284143237729182,1.0,2.0,5.0,28.0,1.0,12.0,0.20833333333333334,8.0,4.0,4.0,0.43886778651946956,55.0,1087.0,0.0004023149,33.568103739081515,0.0,10.6,LOW
TX_002408_7066,2026-01-12 00:29:10,2026-01-12 00:29:10,178.62.204.180,51.15.89.186,1BTC00161a,United Kingdom,AS2856,0,NORMAL_USER,2.0,1.0,1.213596,1.212718,1.213596,0.000878,0.0007234697543498825,2.0,1.0007239935417795,0.49999750001249993,0.0,0.0,0.9989018211426348,0.0,0.0,69.0,51.0,18.0,8.0,6.0,2.220958960784314,4.878509183294783,5.489920111111112,0.35294117647058826,73.0,36.0,73.0,0.0,1.0,1.0,1006.0,1006.0,0.05964214652443194,2.0,2.0,3.0,30.0,2.0,4.0,0.125,7.0,4.0,3.0,0.322509703185377,101.0,428.0,0.00050928124,35.851037818565764,0.0,11.1,LOW
TX_002409_4981,2026-01-12 00:30:04,2026-01-12 00:30:04,51.15.89.211,198.51.100.104,1BTC00164c,Germany,AS24940,0,EXCHANGE,15.0,20.0,135.479229,135.34677,135.479229,0.132459,0.000977707069767868,0.75,1.000978663916398,1.3333324444450372,0.42424040113735,4.315181362544968,3.904386965325216,1.0,1.0,30.0,12.0,18.0,7.0,5.0,10.283977916666666,11.827248169523124,3.2226157222222223,1.5,132.0,70.0,132.0,1.0,1.0,1.0,125747.0,5191.0,0.00047714856016627447,0.0,0.0,0.0,1.0,0.0,15.0,0.0,39.0,17.0,22.0,0.43826253112501906,515.0,590.0,0.0018587984,61.73120242621315,0.0,16.3,LOW
TX_002410_1894,2026-01-12 00:42:33,2026-01-12 00:42:33,194.87.144.143,119.81.130.172,1BTC00294b,Russia,AS12389,0,NORMAL_USER,1.0,2.0,0.193468,0.19341799999999998,0.193468,5e-05,0.0002584406723592532,0.5,1.0002585074812067,1.9999800001999979,0.00014460062500000001,0.9888183588328867,0.0,0.0,0.0,116.0,97.0,19.0,17.0,10.0,2.4950764226804125,6.045699345383746,2.8930581578947367,0.1958762886597938,31.0,26.0,31.0,1.0,1.0,1.0,2814.0,2814.0,0.021321961544698075,1.0,2.0,9.0,37.0,1.0,5.0,0.375,7.0,3.0,4.0,0.1348582207870124,16.0,278.0,0.00040167416,42.695247776398254,0.0,12.7,LOW
