txid,timestamp,datetime,src_ip,dst_ip,primary_wallet,src_country,src_asn,label,entity_type,input_count,output_count,total_input_amount,total_output_amount,transaction_value,fee,fee_ratio,input_output_ratio,amount_in_out_ratio,fan_out_ratio,output_amount_variance,output_entropy,input_entropy,is_high_fanout,is_high_fanin,wallet_prior_tx_count,wallet_prior_sent_count,wallet_prior_recv_count,wallet_unique_ips_count,wallet_unique_asns_count,wallet_avg_sent_amount,wallet_std_sent_amount,wallet_avg_recv_amount,wallet_in_out_tx_ratio,ip_prior_tx_count,ip_associated_wallets_count,ip_unique_ports_used,is_standard_btc_port,is_ephemeral_src_port,shared_infrastructure_indicator,time_since_prev_wallet_tx,time_since_prev_ip_tx,burst_score,wallet_txs_last_1h,wallet_txs_last_6h,wallet_txs_last_24h,wallet_txs_last_7d,ip_txs_last_1h,ip_txs_last_24h,wallet_tx_velocity_per_hour,graph_degree,graph_in_degree,graph_out_degree,graph_pagerank,graph_2hop_neighbors,graph_3hop_neighbors
TX_010210_1202,2026-02-09 20:59:29,2026-02-09 20:59:29,91.200.12.19,103.21.244.220,1BTC01129a,Seychelles,AS36997,0,MERCHANT,1.0,1.0,1.094851,1.09386,1.094851,0.000991,0.000905145997035213,1.0,1.0009059660285593,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,155.0,124.0,31.0,18.0,8.0,2.0244890483870965,3.9119688841382008,5.023382000000001,0.25,116.0,42.0,116.0,1.0,1.0,1.0,87046.0,236.0,0.0006892907197700881,0.0,0.0,0.0,8.0,1.0,2.0,0.0,6.0,3.0,3.0,0.029572451196451105,100.0,774.0
TX_010211_1931,2026-02-09 21:04:13,2026-02-09 21:04:13,103.21.244.174,104.244.72.22,1BTC00690c,India,AS55836,0,MERCHANT,4.0,1.0,2.3229990000000003,2.322681,2.3229990000000003,0.000318,0.0001368920089935467,4.0,1.0001369107509812,0.24999937500156252,0.0,0.0,1.9974899745718901,0.0,0.0,122.0,86.0,36.0,4.0,4.0,0.47780824418604656,0.4569579654026492,1.8556038333333333,0.4186046511627907,94.0,9.0,30.0,1.0,1.0,0.9,177506.0,14322.0,0.0003380167430769655,0.0,0.0,0.0,2.0,0.0,2.0,0.0,9.0,6.0,3.0,0.038397117687289255,225.0,729.0
TX_010212_6577,2026-02-09 21:16:51,2026-02-09 21:16:51,178.62.204.118,103.21.244.29,1BTC01129a,United Kingdom,AS2856,0,NORMAL_USER,1.0,1.0,0.678788,0.677692,0.678788,0.001096,0.001614642568813827,1.0,1.0016172538557337,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,156.0,125.0,31.0,18.0,8.0,2.017051944,3.8971696204743465,5.023382000000001,0.248,191.0,9.0,136.0,1.0,1.0,0.9,1042.0,51555.0,0.057581573343746896,1.0,1.0,1.0,9.0,0.0,1.0,0.041666666666666664,6.0,3.0,3.0,0.03235789849629618,75.0,833.0
TX_010213_7614,2026-02-09 21:17:40,2026-02-09 21:17:40,103.21.244.97,194.87.144.118,1BTC00165z,India,AS55836,0,EXCHANGE,9.0,9.0,136.395009,136.275768,136.395009,0.119241,0.0008742328687408203,1.0,1.0008749978205955,0.9999988888901234,1.8566418918451104,3.1640615154518295,3.1671482908557955,1.0,1.0,120.0,84.0,36.0,15.0,7.0,9.458923702380952,7.9378019500484935,4.216832527777778,0.42857142857142855,74.0,26.0,74.0,1.0,1.0,1.0,224511.0,1920.0,0.0002672474845211483,0.0,0.0,0.0,2.0,1.0,5.0,0.0,22.0,11.0,11.0,0.05062007098228389,432.0,834.0
TX_010214_3520,2026-02-09 21:19:52,2026-02-09 21:19:52,185.220.101.74,198.51.100.70,1BTC00742z,Netherlands,AS13335,0,MINER,1.0,1.0,3.748717,3.742599,3.748717,0.006118,0.0016320250368326017,1.0,1.0016346928965674,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,80.0,39.0,41.0,10.0,6.0,7.876211205128204,5.426527951926526,3.982756073170732,1.0512820512820513,42.0,8.0,1.0,1.0,1.0,0.8,114240.0,25604.0,0.0005252100839876391,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,3.0,0.03638426665220998,73.0,1036.0
TX_010215_9740,2026-02-09 21:32:12,2026-02-09 21:32:12,198.51.100.226,91.200.12.192,1BTC00672b,Private Network,AS0,0,MINER,1.0,4.0,11.938997,11.915673,11.938997,0.023324,0.0019535979446179607,0.25,1.0019574219601362,3.9999600003999958,0.06253886025068747,1.9948857161789597,0.0,0.0,0.0,60.0,26.0,34.0,1.0,1.0,7.64352523076923,2.8292922584583327,3.4438156764705883,1.3076923076923077,181.0,12.0,1.0,1.0,1.0,1.0,153616.0,40514.0,0.0003905843141085184,0.0,0.0,0.0,4.0,0.0,4.0,0.0,9.0,3.0,6.0,0.03773634444127419,260.0,726.0
TX_010216_5063,2026-02-09 21:32:36,2026-02-09 21:32:36,119.81.130.240,194.87.144.175,1BTC00725y,Singapore,AS4657,0,EXCHANGE,3.0,15.0,51.438444,51.390561,51.438444,0.047883,0.0009308796354726438,0.2,1.0009317469797614,4.999983333388888,0.06825437645903998,3.902717236527997,1.581961220977373,1.0,0.0,134.0,101.0,33.0,15.0,8.0,8.23571982178218,6.203931259590685,4.544966727272727,0.32673267326732675,131.0,58.0,131.0,0.0,1.0,1.0,437697.0,20389.0,0.00013708113146452725,0.0,0.0,0.0,2.0,0.0,4.0,0.0,22.0,5.0,17.0,0.03306335008832481,523.0,571.0
TX_010217_9676,2026-02-09 21:41:24,2026-02-09 21:41:24,194.87.144.119,185.220.101.235,1BTC00435y,Russia,AS12389,0,MERCHANT,2.0,1.0,1.6433810000000002,1.643158,1.6433810000000002,0.000223,0.00013569586115453445,2.0,1.0001357142770204,0.49999750001249993,0.0,0.0,0.9993149740725219,0.0,0.0,72.0,42.0,30.0,4.0,3.0,0.5328189761904762,0.404982798677889,4.325978633333333,0.7142857142857143,105.0,14.0,57.0,1.0,1.0,1.0,162823.0,16875.0,0.0003684983079559707,0.0,0.0,0.0,2.0,0.0,3.0,0.0,7.0,4.0,3.0,0.03146822540599438,227.0,596.0
TX_010218_4705,2026-02-09 21:51:58,2026-02-09 21:51:58,198.51.100.249,119.81.130.232,1BTC00515c,Private Network,AS0,0,NORMAL_USER,1.0,2.0,0.834621,0.833163,0.834621,0.001458,0.001746900689055272,0.5,1.001749957691352,1.9999800001999979,0.0030647849602499977,0.9872229643889678,0.0,0.0,0.0,111.0,66.0,45.0,2.0,2.0,0.5878165151515151,0.44548858867408214,2.869089955555556,0.6818181818181818,101.0,18.0,101.0,1.0,1.0,1.0,51795.0,57337.0,0.001158412974001658,0.0,0.0,1.0,7.0,0.0,1.0,0.041666666666666664,7.0,3.0,4.0,0.036144852708470426,245.0,688.0
TX_010219_2372,2026-02-09 22:01:11,2026-02-09 22:01:11,119.81.130.225,194.87.144.7,1BTC00860x,Singapore,AS4657,0,NORMAL_USER,2.0,1.0,0.071042,0.070946,0.071042,9.6e-05,0.0013513133076208442,2.0,1.0013531418261776,0.49999750001249993,0.0,0.0,0.9929570686272599,0.0,0.0,137.0,102.0,35.0,1.0,1.0,0.5628068725490196,0.40895555314741877,1.9489694285714287,0.3431372549019608,192.0,114.0,191.0,0.0,1.0,1.0,95650.0,33725.0,0.0006272869837295048,0.0,0.0,0.0,10.0,0.0,2.0,0.0,7.0,4.0,3.0,0.0321337344807681,139.0,646.0
TX_010220_5632,2026-02-09 22:01:34,2026-02-09 22:01:34,51.15.89.204,194.87.144.88,1BTC00152x,Germany,AS24940,0,HIGH_VOLUME_SERVICE,2.0,2.0,0.451051,0.450167,0.451051,0.000884,0.0019598670660302274,1.0,1.0019637156877337,0.9999950000249999,0.0008774332622500005,0.9874705543945718,0.9999999831192621,0.0,0.0,120.0,76.0,44.0,12.0,7.0,1.2249013421052632,1.0340301972831143,5.486907795454545,0.5789473684210527,181.0,97.0,181.0,1.0,1.0,1.0,847718.0,6624.0,7.07782540883787e-05,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,4.0,0.045944429925832836,273.0,803.0
TX_010221_6201,2026-02-09 22:15:55,2026-02-09 22:15:55,178.62.204.178,119.81.130.29,1BTC01119a,United Kingdom,AS2856,0,NORMAL_USER,2.0,1.0,1.115188,1.114291,1.115188,0.000897,0.0008043486838093666,2.0,1.0008049961814285,0.49999750001249993,0.0,0.0,0.9991510399032599,0.0,0.0,80.0,57.0,23.0,1.0,1.0,0.5046778771929824,0.34780312448048595,2.5543265652173908,0.40350877192982454,125.0,3.0,125.0,0.0,1.0,0.3,21650.0,7813.0,0.0027713625853250058,0.0,0.0,2.0,6.0,0.0,4.0,0.08333333333333333,7.0,4.0,3.0,0.03584488539665417,277.0,858.0
TX_010222_3696,2026-02-09 22:16:54,2026-02-09 22:16:54,51.15.89.115,194.87.144.85,1BTC01154y,Germany,AS24940,0,MERCHANT,1.0,1.0,0.753008,0.752366,0.753008,0.000642,0.0008525805834732167,1.0,1.0008533080973887,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,236.0,195.0,41.0,17.0,8.0,3.496251728205128,5.262558889133189,3.626195219512195,0.21025641025641026,208.0,45.0,208.0,1.0,1.0,1.0,103957.0,12182.0,0.0005771617110365668,0.0,0.0,0.0,9.0,0.0,5.0,0.0,6.0,3.0,3.0,0.03149426337734579,76.0,1128.0
TX_010223_5358,2026-02-09 22:20:37,2026-02-09 22:20:37,178.62.204.100,104.244.72.21,1BTC00191a,United Kingdom,AS2856,0,NORMAL_USER,1.0,2.0,0.27974,0.279276,0.27974,0.000464,0.0016586830628440696,0.5,1.0016614388633465,1.9999800001999979,1.4258176000000011e-05,0.999472461432704,0.0,0.0,0.0,189.0,141.0,48.0,12.0,7.0,4.842332950354609,6.745066426918446,3.8537858541666665,0.3404255319148936,158.0,58.0,158.0,1.0,1.0,1.0,29249.0,70093.0,0.002051352182279274,0.0,0.0,2.0,15.0,0.0,1.0,0.08333333333333333,7.0,3.0,4.0,0.031930751095424,20.0,328.0
TX_010224_7651,2026-02-09 22:30:14,2026-02-09 22:30:14,194.87.144.60,194.87.144.200,1BTC01179x,Russia,AS12389,0,NORMAL_USER,1.0,2.0,1.277055,1.2747739999999999,1.277055,0.002281,0.0017861407691916165,0.5,1.0017893367765582,1.9999800001999979,0.007367132223999994,0.9868793065512972,0.0,0.0,0.0,180.0,150.0,30.0,7.0,5.0,2.13979374,4.1775412474354905,4.2894793,0.2,96.0,34.0,96.0,1.0,1.0,1.0,36281.0,23267.0,0.0016537581649751223,0.0,0.0,3.0,22.0,0.0,4.0,0.125,7.0,3.0,4.0,0.04134929229266425,48.0,1133.0
TX_010225_1022,2026-02-09 22:44:33,2026-02-09 22:44:33,45.33.32.253,103.21.244.58,1BTC00327y,Switzerland,AS51167,0,MERCHANT,4.0,1.0,0.11636099999999999,0.116293,0.11636099999999999,6.8e-05,0.0005843882400460636,4.0,1.000584729949352,0.24999937500156252,0.0,0.0,1.9971960081217202,0.0,0.0,87.0,38.0,49.0,3.0,3.0,0.458306052631579,0.3616431674683258,5.46362506122449,1.2894736842105263,256.0,68.0,255.0,1.0,1.0,1.0,11927.0,11927.0,0.0050306028296884355,0.0,1.0,1.0,2.0,0.0,5.0,0.041666666666666664,9.0,6.0,3.0,0.04521415155700453,53.0,826.0
TX_010226_0280,2026-02-09 22:58:44,2026-02-09 22:58:44,119.81.130.240,194.87.144.52,1BTC00053z,Singapore,AS4657,0,NORMAL_USER,2.0,2.0,0.618386,0.618104,0.618386,0.000282,0.000456025847933168,1.0,1.0004562339023855,0.9999950000249999,0.00045693337600000026,0.9965463278365622,0.99949134584462,0.0,0.0,133.0,94.0,39.0,8.0,5.0,3.2647260638297873,5.512559214489707,3.3842956666666666,0.4148936170212766,132.0,58.0,132.0,1.0,1.0,1.0,229343.0,5168.0,0.0002616168795096595,0.0,0.0,0.0,6.0,0.0,4.0,0.0,8.0,4.0,4.0,0.03931423222137701,168.0,936.0
TX_010227_6355,2026-02-09 23:09:42,2026-02-09 23:09:42,198.51.100.226,91.200.12.93,1BTC00672b,Private Network,AS0,0,MINER,1.0,5.0,7.162561,7.150435,7.162561,0.012126,0.0016929698748813448,0.2,1.001695840882408,4.999950000499995,0.005105564585599997,2.3201467939875937,0.0,0.0,0.0,61.0,27.0,34.0,1.0,1.0,7.802616777777778,2.8924868593410564,3.4438156764705883,1.2592592592592593,182.0,12.0,1.0,1.0,1.0,1.0,5850.0,5850.0,0.010256410238877932,0.0,1.0,1.0,5.0,0.0,5.0,0.041666666666666664,10.0,3.0,7.0,0.035665888692397486,125.0,893.0
TX_010228_0353,2026-02-09 23:24:24,2026-02-09 23:24:24,194.87.144.214,119.81.130.223,1BTC00920y,Russia,AS12389,1,SUSPICIOUS_ACTOR,8.0,3.0,31.259267,31.211492999999997,31.259267,0.047774,0.0015283147874196792,2.6666666666666665,1.0015306541087285,0.37499953125058594,3.4772831331046667,1.5626007656527974,2.997971988476414,0.0,1.0,91.0,58.0,33.0,17.0,10.0,5.97820098275862,7.146909795608332,4.316983696969697,0.5689655172413793,43.0,52.0,43.0,1.0,1.0,1.0,228109.0,95699.0,0.00026303214690069084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,10.0,5.0,0.051437290941423186,120.0,568.0
TX_010229_5828,2026-02-09 23:36:55,2026-02-09 23:36:55,91.200.12.38,91.200.12.78,1BTC00093y,Seychelles,AS36997,0,MERCHANT,3.0,1.0,1.66198,1.65975,1.66198,0.00223,0.0013417730658612018,3.0,1.0013435758397349,0.3333322222259259,0.0,0.0,1.5808117654834004,0.0,0.0,111.0,79.0,32.0,11.0,7.0,4.185197481012658,5.196548477021384,4.79257625,0.4050632911392405,54.0,6.0,54.0,1.0,1.0,0.6,676387.0,105743.0,8.870661322454887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,0.044348397206488165,7.0,376.0
TX_010230_3882,2026-02-09 23:48:47,2026-02-09 23:48:47,194.87.144.151,198.51.100.235,1BTC00060c,Russia,AS12389,0,MINER,1.0,5.0,5.419598,5.409538,5.419598,0.01006,0.0018562262367061173,0.2,1.0018596782202103,4.999950000499995,0.008755094830239998,2.3166246882110264,0.0,0.0,0.0,88.0,35.0,53.0,3.0,2.0,7.589824314285714,3.0202965633406054,3.3959138679245284,1.5142857142857142,43.0,5.0,1.0,1.0,1.0,0.5,61414.0,61414.0,0.000976975933667083,0.0,0.0,1.0,7.0,0.0,1.0,0.041666666666666664,10.0,3.0,7.0,0.047514199292357465,376.0,412.0
TX_010231_9621,2026-02-09 23:49:04,2026-02-09 23:49:04,103.21.244.27,103.21.244.58,1BTC00825z,India,AS55836,0,EXCHANGE,3.0,17.0,60.5368,60.43817,60.5368,0.09863,0.0016292569148022358,0.17647058823529413,1.0016319157247813,5.6666477778407405,0.2832563479824845,4.0728065757443375,1.5843952763853033,1.0,0.0,60.0,31.0,29.0,10.0,6.0,8.426900935483873,6.236842877924985,3.2645024827586213,0.9354838709677419,30.0,74.0,29.0,1.0,1.0,1.0,3133879.0,31766.0,1.9145601983933822e-05,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,5.0,19.0,0.05449448050588757,598.0,571.0
TX_010232_6222,2026-02-09 23:49:15,2026-02-09 23:49:15,198.51.100.197,91.200.12.150,1BTC00305z,Private Network,AS0,0,EXCHANGE,9.0,5.0,38.984532,38.920342,38.984532,0.06419,0.0016465504831505993,1.8,1.0016492660830165,0.5555549382722909,0.4093873324314402,2.3171911614232723,3.168595180856157,0.0,1.0,70.0,23.0,47.0,5.0,4.0,7.342021434782607,5.96795647604151,4.511139787234044,2.0434782608695654,49.0,65.0,49.0,1.0,1.0,1.0,61426.0,26790.0,0.0009767850745650399,0.0,0.0,1.0,1.0,0.0,1.0,0.041666666666666664,18.0,11.0,7.0,0.06987987123772148,193.0,1318.0
TX_010233_0040,2026-02-09 23:56:03,2026-02-09 23:56:03,194.87.144.10,51.15.89.118,1BTC00867a,Russia,AS12389,0,MINER,1.0,5.0,6.003794,5.997279,6.003794,0.006515,0.0010851471586133701,0.2,1.0010863259821663,4.999950000499995,0.006019814496960006,2.3189038197848655,0.0,0.0,0.0,75.0,45.0,30.0,6.0,5.0,1.9628829999999997,3.2558995029851276,2.7963684666666664,0.6666666666666666,157.0,43.0,127.0,1.0,1.0,1.0,56461.0,21295.0,0.0010626804340938558,0.0,0.0,2.0,4.0,0.0,2.0,0.08333333333333333,10.0,3.0,7.0,0.04103429032412863,192.0,1081.0
TX_010234_4308,2026-02-10 00:08:02,2026-02-10 00:08:02,119.81.130.31,103.21.244.174,1BTC01179x,Singapore,AS4657,0,NORMAL_USER,2.0,1.0,0.35067099999999995,0.350279,0.35067099999999995,0.000392,0.0011178569086123461,2.0,1.0011191079111221,0.49999750001249993,0.0,0.0,0.9994953115990273,0.0,0.0,181.0,151.0,30.0,7.0,5.0,2.1340802384105957,4.164273324090955,4.2894793,0.1986754966887417,152.0,53.0,107.0,1.0,1.0,1.0,5868.0,18155.0,0.010224948857830695,0.0,1.0,3.0,23.0,0.0,3.0,0.125,7.0,4.0,3.0,0.1151030101610723,154.0,413.0
TX_010235_0948,2026-02-10 00:15:28,2026-02-10 00:15:28,51.15.89.215,178.62.204.61,1BTC00900b,Germany,AS24940,0,NORMAL_USER,1.0,2.0,1.751111,1.748682,1.751111,0.002429,0.0013871193773552905,0.5,1.0013890461501862,1.9999800001999979,0.015027572569000001,0.9857733224888736,0.0,0.0,0.0,196.0,162.0,34.0,14.0,7.0,1.4329752716049382,2.743322512246639,3.731053647058823,0.20987654320987653,146.0,110.0,146.0,1.0,1.0,1.0,15743.0,15743.0,0.003811217681629157,0.0,1.0,3.0,21.0,0.0,4.0,0.125,7.0,3.0,4.0,0.07431795499165433,85.0,549.0
TX_010236_7046,2026-02-10 00:24:28,2026-02-10 00:24:28,194.87.144.233,185.220.101.81,1BTC00486b,Russia,AS12389,0,MINER,1.0,5.0,13.117956,13.11569,13.117956,0.002266,0.0001727403263130323,0.2,1.0001727701706886,4.999950000499995,0.05516968307479997,2.316107663806819,0.0,0.0,0.0,58.0,16.0,42.0,3.0,3.0,6.373203437500001,2.233908373654624,4.442423523809524,2.625,49.0,34.0,11.0,1.0,1.0,1.0,13282.0,13282.0,0.004517391955641175,0.0,1.0,1.0,4.0,0.0,1.0,0.041666666666666664,10.0,3.0,7.0,0.05775581863066538,233.0,1267.0
TX_010237_3526,2026-02-10 00:37:14,2026-02-10 00:37:14,178.62.204.118,178.62.204.31,1BTC00440z,United Kingdom,AS2856,0,NORMAL_USER,2.0,2.0,0.632932,0.632368,0.632932,0.000564,0.0008910909860774933,1.0,1.0008918857374187,0.9999950000249999,1.0291264000000106e-05,0.9999257423954819,0.9975222793968284,0.0,0.0,97.0,67.0,30.0,9.0,6.0,2.9675908656716414,4.312044351130831,3.1293347333333332,0.44776119402985076,192.0,9.0,137.0,1.0,1.0,0.9,99429.0,12023.0,0.0006034456747424348,0.0,0.0,0.0,3.0,0.0,2.0,0.0,8.0,4.0,4.0,0.030531496285399255,129.0,781.0
TX_010238_4506,2026-02-10 00:37:31,2026-02-10 00:37:31,194.87.144.216,178.62.204.160,1BTC00759b,Russia,AS12389,0,EXCHANGE,11.0,5.0,88.201934,88.097898,88.201934,0.104036,0.0011795206213958984,2.2,1.0011809135332603,0.45454504132268975,0.2787347205242404,2.3212857356895804,3.456776538907861,0.0,1.0,109.0,66.0,43.0,16.0,8.0,7.806976212121213,5.924426854789495,3.207515000000001,0.6515151515151515,37.0,45.0,37.0,1.0,1.0,1.0,217190.0,415630.0,0.0002762558128700099,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,13.0,7.0,0.0740535508832769,354.0,669.0
TX_010239_0715,2026-02-10 00:51:13,2026-02-10 00:51:13,104.244.72.67,103.21.244.87,1BTC00332b,United States,AS16509,0,NORMAL_USER,1.0,2.0,1.355753,1.3550179999999998,1.355753,0.000735,0.0005421341498045736,0.5,1.000542428218666,1.9999800001999979,0.00013881552400000035,0.9997818403970706,0.0,0.0,0.0,325.0,288.0,37.0,16.0,7.0,1.6621946388888889,4.0209705080243,3.0985473243243247,0.1284722222222222,101.0,8.0,69.0,0.0,1.0,0.8,19664.0,16106.0,0.00305126118640599,0.0,1.0,6.0,39.0,0.0,1.0,0.25,7.0,3.0,4.0,0.032304236150503464,4.0,39.0
TX_010240_0399,2026-02-10 01:01:53,2026-02-10 01:01:53,178.62.204.5,185.220.101.34,1BTC00811a,United Kingdom,AS2856,1,SUSPICIOUS_ACTOR,10.0,2.0,0.784214,0.7836609999999999,0.784214,0.000553,0.0007051646616867335,5.0,1.0007056622697825,0.1999998000002,0.000667938180250001,0.9968594936887978,3.3213746634443293,0.0,1.0,87.0,44.0,43.0,7.0,6.0,5.923510840909091,8.349998038403017,3.8051026976744184,0.9772727272727273,162.0,99.0,161.0,1.0,1.0,1.0,189146.0,20304.0,0.000317215272841233,0.0,0.0,0.0,1.0,0.0,8.0,0.0,16.0,12.0,4.0,0.06314384312192714,39.0,267.0
TX_010241_3581,2026-02-10 01:02:12,2026-02-10 01:02:12,178.62.204.169,178.62.204.242,1BTC00767c,United Kingdom,AS2856,1,SUSPICIOUS_ACTOR,11.0,1.0,35.990375,35.936483,35.990375,0.053892,0.0014974003466204507,11.0,1.0014996459169363,0.09090900826453795,0.0,0.0,3.457660374167842,0.0,1.0,67.0,37.0,30.0,6.0,5.0,2.8974325135135137,2.003200011419885,4.232938033333333,0.8108108108108109,40.0,19.0,40.0,1.0,1.0,1.0,228382.0,68732.0,0.00026271772730501015,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,13.0,3.0,0.06692855922852885,49.0,654.0
TX_010242_4562,2026-02-10 01:16:06,2026-02-10 01:16:06,194.87.144.10,51.15.89.164,1BTC00187c,Russia,AS12389,0,NORMAL_USER,1.0,2.0,0.024113,0.024063,0.024113,5e-05,0.0020735702732965623,0.5,1.0020778789012175,1.9999800001999979,1.8906249999999892e-08,0.9999057850454702,0.0,0.0,0.0,257.0,213.0,44.0,15.0,9.0,3.319165366197183,4.439298186982127,3.329564113636364,0.20657276995305165,158.0,43.0,127.0,1.0,1.0,1.0,20020.0,4803.0,0.0029970029955059927,0.0,1.0,4.0,33.0,0.0,3.0,0.16666666666666666,7.0,3.0,4.0,0.049552231829851884,211.0,1210.0
TX_010243_8316,2026-02-10 01:25:27,2026-02-10 01:25:27,178.62.204.118,104.244.72.45,1BTC00880b,United Kingdom,AS2856,0,NORMAL_USER,1.0,2.0,1.5659,1.5655160000000001,1.5659,0.000384,0.0002452263873810588,0.5,1.0002452865381126,1.9999800001999979,0.0016195795360000001,0.9980924177035699,0.0,0.0,0.0,128.0,89.0,39.0,5.0,5.0,0.78811702247191,0.6290005816827481,2.977620307692308,0.43820224719101125,193.0,9.0,138.0,1.0,1.0,0.9,66471.0,2893.0,0.0009026492754881603,0.0,0.0,1.0,9.0,1.0,3.0,0.041666666666666664,7.0,3.0,4.0,0.03302437365649438,142.0,516.0
TX_010244_0055,2026-02-10 01:25:57,2026-02-10 01:25:57,119.81.130.223,178.62.204.212,1BTC01154y,Singapore,AS4657,0,EXCHANGE,15.0,18.0,24.821386,24.817505,24.821386,0.003881,0.0001563571027016783,0.8333333333333334,1.0001563815540684,1.1999992000005333,0.033952567762089506,4.155198353432471,3.904811590800267,1.0,1.0,237.0,196.0,41.0,17.0,8.0,3.482255586734694,5.252754172295848,3.626195219512195,0.20918367346938777,33.0,65.0,33.0,1.0,1.0,1.0,11343.0,16944.0,0.005289605919695314,0.0,1.0,1.0,10.0,0.0,2.0,0.041666666666666664,37.0,17.0,20.0,0.07471783410080679,469.0,493.0
TX_010245_0747,2026-02-10 01:38:43,2026-02-10 01:38:43,198.51.100.249,194.87.144.139,1BTC00157y,Private Network,AS0,0,NORMAL_USER,1.0,2.0,0.073614,0.073531,0.073614,8.3e-05,0.0011275029206400957,0.5,1.0011287756184466,1.9999800001999979,4.868642250000001e-06,0.9974002447561643,0.0,0.0,0.0,145.0,93.0,52.0,5.0,5.0,2.496119731182796,3.566383600283388,3.9007065000000005,0.5591397849462365,102.0,18.0,102.0,1.0,1.0,1.0,21689.0,13605.0,0.0027663792693225233,0.0,0.0,3.0,18.0,0.0,2.0,0.125,7.0,3.0,4.0,0.02958741177467942,170.0,843.0
TX_010246_5693,2026-02-10 01:48:56,2026-02-10 01:48:56,178.62.204.160,198.51.100.197,1BTC00475z,United Kingdom,AS2856,0,MINER,1.0,3.0,6.225551,6.217582,6.225551,0.007969,0.0012800473403880234,0.3333333333333333,1.0012816879616546,2.9999700002999967,0.018233380227555555,1.581867853577232,0.0,0.0,0.0,58.0,27.0,31.0,3.0,3.0,7.389919444444444,3.3036818843812714,3.376518193548387,1.1481481481481481,82.0,26.0,17.0,1.0,1.0,1.0,30410.0,30410.0,0.0019730351851453354,0.0,0.0,1.0,6.0,0.0,2.0,0.041666666666666664,8.0,3.0,5.0,0.03785613802549978,175.0,1074.0
TX_010247_0498,2026-02-10 01:58:58,2026-02-10 01:58:58,104.244.72.22,178.62.204.13,1BTC01148x,United States,AS16509,0,MINER,1.0,1.0,6.038511,6.034871,6.038511,0.00364,0.0006027976102055623,1.0,1.000603161194332,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,62.0,24.0,38.0,1.0,1.0,6.864479125,3.044017754968537,2.957232131578948,1.5833333333333333,132.0,22.0,23.0,1.0,1.0,1.0,249260.0,34610.0,0.000240712509017062,0.0,0.0,0.0,5.0,0.0,3.0,0.0,6.0,3.0,3.0,0.034715217230986514,112.0,529.0
TX_010248_8000,2026-02-10 02:01:21,2026-02-10 02:01:21,119.81.130.225,198.51.100.249,1BTC00860x,Singapore,AS4657,0,NORMAL_USER,1.0,2.0,1.492392,1.4904769999999998,1.492392,0.001915,0.0012831749299111763,0.5,1.0012848235833227,1.9999800001999979,0.004552538256249999,0.9940788991611857,0.0,0.0,0.0,138.0,103.0,35.0,1.0,1.0,0.5576535436893203,0.4102800305501933,1.9489694285714287,0.33980582524271846,193.0,114.0,192.0,1.0,1.0,1.0,14410.0,14410.0,0.0041637751532520645,0.0,1.0,1.0,11.0,0.0,3.0,0.041666666666666664,7.0,3.0,4.0,0.032975193142755654,167.0,1098.0
TX_010249_1377,2026-02-10 02:07:34,2026-02-10 02:07:34,198.51.100.98,194.87.144.118,1BTC00585z,Private Network,AS0,1,SUSPICIOUS_ACTOR,10.0,1.0,7.911784,7.900117,7.911784,0.011667,0.0014746358090665772,10.0,1.001476813571242,0.0999999000001,0.0,0.0,3.320357071704641,0.0,1.0,105.0,69.0,36.0,20.0,7.0,8.245502753623187,8.942801536822628,4.103597111111111,0.5217391304347826,100.0,42.0,100.0,0.0,1.0,1.0,242415.0,27771.0,0.0002475094362870487,0.0,0.0,0.0,4.0,0.0,4.0,0.0,15.0,12.0,3.0,0.0596529199325402,79.0,811.0
TX_010250_1293,2026-02-10 02:09:18,2026-02-10 02:09:18,104.244.72.25,194.87.144.60,1BTC00905x,United States,AS16509,0,NORMAL_USER,1.0,1.0,0.662255,0.662,0.662255,0.000255,0.0003850480555073197,1.0,1.0003851963746224,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,198.0,154.0,44.0,6.0,6.0,0.8605201558441559,0.7014057629051255,3.984972886363637,0.2857142857142857,146.0,74.0,146.0,1.0,1.0,1.0,77967.0,30232.0,0.0007695563506650818,0.0,0.0,1.0,21.0,0.0,2.0,0.041666666666666664,6.0,3.0,3.0,0.04842192413457348,122.0,343.0
